"Country","Year","Total_GHG_Emissions_Excluding_Land_Use_Change_and_Forestry__MtCO2e_","Total_GHG_Emissions_Including_Land_Use_Change_and_Forestry__MtCO2e_","Total_CO__Excluding_Land_Use_Change_and_Forestry__MtCO2_","Total_CH4__MtCO2e_","Total_N2O__MtCO2e_","Total_F_Gas__MtCO2e_","Energy__MtCO2e_","Industrial_Processes__MtCO2e_","Agriculture__MtCO2e_","Waste__MtCO2e_","LUCF__MtCO2_","Bunker_Fuels__MtCO2_","Electricity_Heat__MtCO2_","Manufacturing_Construction__MtCO2_","Transportation__MtCO2_","Other_Fuel_Combustion__MtCO2e_","Fugitive_Emissions__MtCO2e_","Population__People_","GDP_PPP__Million_Intl___2005__","GDP_USD__Million_US___2005__","Energy_Use__Thous__tonnes_oil_eq___ktoe__"
"Belize",2008,8.5159,13.5962,0.4067,7.95812647,0.110133369,0.040952093,NA,0.040952093,0.210571956,7.771129477,5.08033,NA,NA,NA,NA,NA,0.06738568,293544,2435.665675,1226.100264,NA
"Belize",2009,8.7314,13.747,0.414,8.158710825,0.113468276,0.045234737,NA,0.045234737,0.220202789,7.942599101,5.01551,NA,NA,NA,NA,NA,0.089847573,301016,2442.902492,1229.743237,NA
"Belize",2011,9.2387,14.2332,0.5363,8.529707056,0.118501569,0.054239731,NA,NA,0.233464416,8.283546737,4.99442,NA,NA,NA,NA,NA,0.111061584,316280,2597.143992,1307.387531,NA
"Benin",1990,9.8041,24.5812,0.4002,4.90357653,4.500319567,0,1.187076324,0.150224,8.23288202,0.233937753,14.7771,0.05,0.03,0.03,0.16,0.813277385,0.153798939,5001271,6801.50347,2290.282068,1661.315
"Benin",1991,9.6878,24.4649,0.3612,4.83277753,4.493466861,0.000299046,1.125331019,0.161515046,8.157615169,0.243298203,14.7771,0.05,0.03,0.02,0.13,0.799019877,0.146311142,5182525,7088.921365,2387.064795,1686.666
"Benin",1992,9.6424,24.4194,0.3932,4.76197853,4.486614154,0.000598091,1.123585714,0.183798091,8.082348318,0.252658652,14.77701,0.04,0.03,0.02,0.12,0.814762368,0.138823345,5378226,7298.591159,2457.667268,1728.29
"Benin",1994,9.5353,24.3121,0.4408,4.620380531,4.47290874,0.001196182,1.100095104,0.232028182,7.931814616,0.271379551,14.77681,0.06,0.03,0.02,0.12,0.806247352,0.123847752,5786794,7880.616332,2653.653615,1807.371
"Benin",1995,9.5266,24.3033,0.5095,4.549581531,4.466056033,0.001495228,1.098349799,0.290951228,7.856547765,0.28074,14.77672,0.07,0.03,0.03,0.12,0.801989844,0.116359955,5985658,8357.015244,2814.072248,1847.03
"Benin",1996,10.284,25.0607,1.0795,4.383526217,4.818060383,0.002916875,1.762274606,0.182452875,8.079773995,0.249538,14.77662,0.07,0.03,0.15,0.49,0.993211462,0.099063144,6176318,8718.39632,2935.760725,2150.787
"Benin",1997,10.6408,25.4173,1.2489,4.217470904,5.170064733,0.004338521,2.016199413,0.103266521,8.303000225,0.218336,14.77652,0.05,0.05,0.18,0.67,1.03443308,0.081766333,6361301,9218.369179,3104.117453,2231.479
"Benin",1998,10.8782,25.6546,1.2989,4.051415591,5.522069084,0.005760168,2.060124219,0.104688168,8.526226455,0.187134,14.77642,0.09,0.05,0.14,0.74,1.065654698,0.064469522,6546493,9583.509902,3227.071923,2201.195
"Benin",2000,11.4886,26.2648,1.5346,3.719304964,6.226077784,0.008603461,2.257973833,0.133179461,8.972678914,0.12473,14.77623,0.07,0.05,0.15,0.91,1.118097934,0.0298759,6949366,10586.21342,3564.714018,1982.67
"Benin",2001,12.0506,22.5804,1.8446,3.677396164,6.517513197,0.011132637,2.61297425,0.135708637,9.172838646,0.129096466,10.52978,0.06,0.06,0.15,0.98,1.39826493,0.02470932,7174911,11247.6835,3787.451985,2108.546
"Benin",2004,13.4968,24.0279,2.5346,3.551669763,7.391819437,0.018720162,3.447975498,0.143296162,9.773317839,0.142195863,10.53111,0.08,0.06,0.15,1.39,1.838765918,0.00920958,7922796,12581.60773,4236.626607,2490.505
"Benin",2006,15.3568,25.8942,3.9538,3.560875872,7.818101225,0.0240789,4.30674918,0.7678709,10.13084795,0.151379963,10.53734,0.07,0.11,0.13,1.94,2.12270618,0.004043,8443671,13427.70819,4521.535485,2949.032
"Benin",2007,16.115,26.6526,4.5231,3.611990781,7.952947599,0.026908463,4.870522446,0.800012463,10.28821834,0.156197597,10.53767,0.08,0.15,0.13,2.41,2.176479446,0.004043,8707490,14048.92721,4730.719643,3206.292
"Benin",2009,16.8669,27.4052,4.8975,3.714220598,8.222640347,0.032567588,5.318068978,0.780023588,10.6029591,0.165832865,10.53833,0.27,0.09,0.15,2.78,2.294025978,0.004043,9240783,15147.37952,5100.603394,3438.767
"Benin",2010,17.4057,27.9443,5.2475,3.765335507,8.357486721,0.03539715,5.691842244,0.78285315,10.76032949,0.170650498,10.53866,0.47,0.11,0.14,3.13,2.307799244,0.004043,9509798,15534.06452,5230.812508,3653.36
"Benin",2011,16.9812,27.5198,4.68,3.808918906,8.452318346,0.039948708,5.878260807,NA,10.87707741,0.175899039,10.53866,0.49,0.11,0.15,3.27,2.344217807,0.004043,9779795,16082.52547,5415.496713,3760.928
"Bhutan",1990,1.4952,-4.6557,0.1282,0.511143801,0.855700925,0.000101716,NA,0.000101716,1.319461179,0.045760415,-6.1509,NA,NA,NA,NA,NA,8.4e-06,535738,1252.3578,344.5303309,55.974948
"Bhutan",1991,1.5132,-4.6459,0.1869,0.515299028,0.81096588,0.000116266,NA,0.058740266,1.279633043,0.045039392,-6.15914,NA,NA,NA,NA,NA,6.38e-05,534905,1247.249733,343.1250742,NA
"Bhutan",1992,1.5057,-4.67,0.2198,0.519454255,0.766230835,0.000130817,NA,0.058754817,1.239804907,0.044318369,-6.17563,NA,NA,NA,NA,NA,0.00011928,528304,1304.634343,358.9118874,NA
"Bhutan",1993,1.4321,-4.76,0.1869,0.523609482,0.721495789,0.000145367,NA,0.055105367,1.199976771,0.043597347,-6.19212,NA,NA,NA,NA,NA,0.00017472,519056,1330.549168,366.0411944,NA
"Bhutan",1994,1.4172,-4.7914,0.2125,0.52776471,0.676760744,0.000159918,NA,0.058783918,1.160148635,0.042876324,-6.2086,NA,NA,NA,NA,NA,0.00023016,511588,1396.431352,384.1657357,NA
"Bhutan",1995,1.4133,-4.8118,0.2492,0.531919937,0.632025699,0.000174468,NA,0.069790468,1.120320499,0.042155301,-6.22509,NA,NA,NA,NA,NA,0.0002856,509105,1495.216545,411.3420708,NA
"Bhutan",2000,1.7174,-4.5901,0.3994,0.753726011,0.563954071,0.000355969,NA,0.073635969,1.264810082,0.0451,-6.30752,NA,NA,NA,NA,NA,0.00021,564350,2034.146381,559.6045518,NA
"Bhutan",2002,1.5829,-6.4559,0.4177,0.699598235,0.464446009,0.0011302,NA,0.0817382,1.109184072,0.046559732,-8.03881,NA,NA,NA,NA,NA,0.0002688,598455,2437.145411,670.4717411,NA
"Bhutan",2005,1.3316,-6.7908,0.3957,0.61840657,0.315183916,0.002291545,NA,0.086563545,0.875745057,0.048749331,-8.12238,NA,NA,NA,NA,NA,0.000357,650417,2976.56569,818.8691458,204
"Bhutan",2009,1.3241,-7.5077,0.3884,0.602310587,0.330697644,0.002678951,NA,0.090614951,0.871007397,0.051426127,-8.83181,NA,NA,NA,NA,NA,0.000424445,704542,4189.809174,1152.638919,NA
"Bhutan",2010,1.412,-7.4517,0.4763,0.598286591,0.334576076,0.002775803,NA,0.090711803,0.869822982,0.052095327,-8.86361,NA,NA,NA,NA,NA,0.000441306,716939,4679.075296,1287.238647,NA
"Bhutan",2011,1.2879,-7.5757,0.3357,0.609857049,0.339366729,0.002961854,NA,NA,0.885196876,0.052721679,-8.86361,NA,NA,NA,NA,NA,0.000449723,729429,5077.230825,1396.773363,NA
"Bolivia",1990,44.1049,121.4863,5.6254,19.69990221,18.77570205,0.003875192,6.52982493,0.282339192,37.11314933,0.17957,77.38141,0,1.54,0.78,2.2,1.06281493,0.94701,6794046,25409.68966,5665.316266,2610.591
"Bolivia",1992,44.3774,121.7556,6.7757,19.4837555,18.11392282,0.004091352,8.003082248,0.304539352,35.70077508,0.379041,77.37813,0,1.68,0.74,2.29,1.141465248,2.151617,7123294,27188.3007,6061.873414,2850.459
"Bolivia",1993,44.8653,122.2401,7.7023,19.37568215,17.78303321,0.004199432,9.071600907,0.330295432,34.99458795,0.4787765,77.37486,0,1.59,0.73,2.65,1.090790407,3.0108105,7292745,28349.04956,6320.672693,2998.922
"Bolivia",1994,45.6293,123.0009,8.9053,19.26760879,17.4521436,0.004307511,10.38706957,0.385363511,34.28840082,0.578512,77.37158,0,1.83,0.81,2.75,1.140115566,3.856954,7463773,29672.17518,6615.675317,3307.087
"Bolivia",1995,44.5194,121.8877,8.2342,19.15953544,17.12125398,0.004415591,9.811138225,0.447759591,33.58221369,0.6782475,77.3683,0,2.17,0.89,3.06,1.199440725,2.4916975,7635362,31060.3217,6925.174928,3718.093
"Bolivia",1996,43.9836,121.3486,8.0475,18.97282202,16.95778138,0.005511446,9.389032876,0.470839446,33.32230253,0.791438,77.36503,0,1.94,0.76,3.17,1.239090876,2.279942,7806953,32414.96803,7227.205373,4124.54
"Bolivia",1997,43.7258,121.0876,8.1388,18.78610861,16.79430878,0.006607301,9.235567527,0.523231301,33.06239136,0.9046285,77.36175,0,1.95,0.85,3,1.338741027,2.0968265,7978521,34020.87322,7585.256216,4521.263
"Bolivia",1998,43.9127,121.2712,8.6747,18.59939519,16.63083618,0.007703156,9.502102178,0.590279156,32.8024802,1.017819,77.35848,0,2.22,0.93,3.1,1.338391178,1.913711,8150214,35731.90359,7966.745651,4715.349
"Bolivia",2003,50.0788,127.0788,9.0912,21.00006743,19.96759899,0.019906859,10.30580347,0.587826859,37.64544734,1.539685609,77,0.13,2.28,0.97,3.08,2.003704563,1.972098905,9016787,39372.76982,8778.509155,3688.32
"Bolivia",2004,52.8214,129.8239,9.6846,21.92476711,21.18883499,0.023244191,11.08943746,0.660780191,39.43304383,1.638180812,77.0025,0.13,2.33,1.04,3.36,2.379042258,1.980395207,9187610,41015.91188,9144.862288,3622.249
"Bolivia",2005,55.7795,132.7845,10.4934,22.8494668,22.41007099,0.026581522,12.07745146,0.744725522,41.22064032,1.736676015,77.00501,0.15,2.85,1.08,3.51,2.394379953,2.243071508,9354709,42829.40298,9549.196256,5182.705
"Bolivia",2006,56.8884,144.1482,11.346,23.07464178,22.43907912,0.028734607,12.90806563,0.842142607,41.36805218,1.770153087,87.25983,0.15,2.95,1.19,3.9,2.643350533,2.224715098,9517395,44883.93319,10007.27203,6438.918
"Bolivia",2009,60.4417,147.7118,14.1303,23.75016672,22.5261035,0.035193861,15.58250814,1.178361861,41.81028778,1.870584305,87.27009,0.13,3.69,1.54,5.11,2.880262272,2.362245866,9993406,51490.65754,11480.29998,6203.299
"Bolivia",2010,62.084,149.3575,15.5162,23.97534171,22.55511163,0.037346945,16.98307231,1.239138945,41.95769965,1.904061377,87.27351,0.14,4.14,1.55,5.36,3.509232852,2.423839455,10156601,53615.53422,11954.06013,7341.145
"Bosnia & Herzegovina",1990,28.3334,28.3334,23.7914,3.476140318,1.053063012,0.012832499,23.9861504,0.368947633,2.624989901,1.353323033,NA,0.08,10.54,5.89,2.17,5.10155852,0.284591876,4526511,NA,NA,7017.596
"Bosnia & Herzegovina",1991,25.7097,25.7097,21.2934,3.381368942,1.017123009,0.017785367,21.52124527,0.365922811,2.512912331,1.309594352,NA,0.06,8.55,5.75,1.84,5.071048816,0.310196453,4373715,NA,NA,6316.62
"Bosnia & Herzegovina",1992,20.0038,12.0217,15.7133,3.286597567,0.981183006,0.022738236,16.02634014,0.310758236,2.400834761,1.265865671,-7.98208,0.05,6.76,3.6,1.05,4.280539112,0.335801029,4143068,NA,NA,4448.889
"Bosnia & Herzegovina",1993,17.358,9.3954,13.1933,3.191826191,0.945243003,0.027691105,13.53143501,0.315711105,2.28875719,1.22213699,-7.96269,0.09,5.87,2.68,0.84,3.780029408,0.361405606,3882548,NA,NA,3706.461
"Bosnia & Herzegovina",1994,7.1899,-0.7534,3.1509,3.097054815,0.909303,0.032643974,3.466529886,0.368295974,2.17667962,1.178408309,-7.94329,0.11,0.67,0.65,0.96,0.799519704,0.387010182,3659409,5731.008285,2096.293368,1435.062
"Bosnia & Herzegovina",1995,7.2668,-0.6571,3.3536,3.002283439,0.873362996,0.037596842,3.701624758,0.365920842,2.06460205,1.134679628,-7.9239,0.11,0.78,0.66,0.98,0.86901,0.412614758,3520996,6923.058076,2532.322413,1494.188
"Bosnia & Herzegovina",1996,8.7733,0.8817,4.1433,3.315166696,1.242757729,0.072134704,4.689633446,0.555156314,2.364511311,1.154038058,-7.89159,0.12,2.06,0.34,1.01,0.70054816,0.579085286,3485575,13081.64882,4785.017277,1745.232
"Bosnia & Herzegovina",1998,16.6739,8.8066,10.6102,3.940933209,1.981547193,0.141210428,11.41565082,1.091179258,2.964329833,1.192754919,-7.86728,0.12,7.78,0.45,1.38,0.89362448,0.912026341,3640821,20322.90967,7433.732186,3348.791
"Bosnia & Herzegovina",1999,17.1507,9.3574,10.3702,4.253816465,2.350941926,0.175748291,11.36365951,1.32071873,3.264239094,1.212113349,-7.79336,0.12,7.66,0.43,1.33,0.86516264,1.078496868,3752004,22273.909,8147.370476,3313.855
"Bosnia & Herzegovina",2001,21.0117,21.1579,13.6417,4.574885562,2.589686836,0.205414093,14.64197527,1.718438522,3.404676822,1.256639877,0.14617,0.02,8.61,1.33,2.11,1.306970732,1.285004538,3879353,24532.92885,8973.67679,4200.651
"Bosnia & Herzegovina",2002,21.687,21.8221,14.4443,4.583071402,2.459037015,0.200542033,15.37228235,1.787690843,3.245205288,1.281807974,0.1351,0.02,9.38,1.49,2.02,1.157240664,1.325041681,3897579,25833.17408,9449.28166,4407.248
"Bosnia & Herzegovina",2003,21.8787,22.1581,14.7633,4.591257242,2.328387194,0.195669973,15.74258942,1.743359164,3.085733754,1.306976071,0.27946,0.02,10.17,0.41,2.03,1.767510596,1.365078824,3895779,26866.50104,9827.252926,4400.442
"Bosnia & Herzegovina",2004,22.4683,22.6034,15.4803,4.599443082,2.197737372,0.190797913,16.4328965,1.786963485,2.92626222,1.332144167,0.1351,0.02,10.1,0.83,2.37,1.727780528,1.405115967,3886723,28505.3576,10426.71535,4810.925
"Bosnia & Herzegovina",2005,23.0036,23.1393,16.143,4.607628922,2.067087551,0.185925853,17.13320357,1.746295805,2.766790686,1.357312264,0.13573,0.02,10.39,1.08,2.28,1.93805046,1.44515311,3879828,29930.62548,10948.05112,5042.078
"Bosnia & Herzegovina",2006,24.6695,24.8061,17.8419,4.623892615,2.029578927,0.174132725,18.74720723,1.791343506,2.761920066,1.369021469,0.13661,0.02,11.7,1.17,2.86,1.558236133,1.458971095,3875157,31786.32426,11626.83029,5301.412
"Bosnia & Herzegovina",2008,27.3814,27.5171,20.6198,4.656420001,1.954561679,0.15054647,21.48521454,1.771518906,2.752178824,1.392439878,0.13573,0.02,13.29,1.31,3.35,2.048607479,1.486607063,3861201,35800.49824,13095.13846,5954.003
"Bosnia & Herzegovina",2009,27.0034,27.1385,20.2749,4.672683694,1.917053056,0.138753342,21.2992182,1.552758607,2.747308203,1.404149083,0.1351,0.02,13.68,1.35,3.45,1.318793153,1.500425047,3853446,34758.70374,12714.06993,6161.26
"Bosnia & Herzegovina",2010,27.2181,27.3532,20.5227,4.688947387,1.879544432,0.126960214,21.63322186,1.436590307,2.742437582,1.415858287,0.1351,0.02,13.55,1.57,3.37,1.628978826,1.514243031,3845929,35002.01466,12803.06842,6450.705
"Bosnia & Herzegovina",2011,29.5249,29.66,22.81,4.699370095,1.88384727,0.131639556,24.39753869,NA,2.740519042,1.415651803,0.1351,0.02,16.09,1.75,3.37,1.659336971,1.528201718,3839322,35457.04085,12969.50831,7095.337
"Botswana",1990,13.3325,22.0088,2.93,5.042724426,5.359804538,0,3.770823424,0.104748347,9.30232552,0.164631672,8.6763,0.03,1.62,0.53,0.65,0.747269033,0.223554392,1383912,11157.0874,5162.927788,1261.176
"Botswana",1991,13.0858,21.7621,2.86,4.972793888,5.252933719,3.62e-05,3.738339034,0.125994881,9.061430459,0.169999436,8.6763,0.03,1.5,0.52,0.71,0.77890935,0.229429684,1424513,11989.26206,5548.015535,1282.86
"Botswana",1992,13.489,22.4535,3.44,4.902863349,5.1460629,7.24e-05,4.345854643,0.147241415,8.820535399,0.175367199,8.9645,0.03,1.77,0.71,0.81,0.820549667,0.235304976,1465072,12338.99727,5709.855051,1477.793
"Botswana",1995,12.8487,22.6778,3.33,4.693071734,4.825450443,0.000181016,4.348401471,0.210981016,8.097850217,0.191470489,9.82908,0.02,1.87,0.42,0.89,0.915470618,0.252930852,1583453,13947.83014,6454.340387,1495.315
"Botswana",1996,11.9505,23.071,3.04,4.421084538,4.489041372,0.000397008,4.074111963,0.250088301,7.439854897,0.196467756,11.12045,0.02,1.41,0.58,0.9,0.928387276,0.255724687,1620989,14760.96076,6830.615528,1451.952
"Botswana",1997,11.4923,23.8763,3.19,4.149097343,4.1526323,0.000613,4.219822456,0.289195587,6.781859576,0.201465023,12.38399,0.02,1.5,0.58,0.96,0.921303934,0.258518522,1657349,15945.75651,7378.878232,1523.483
"Botswana",1998,11.5742,25.1109,3.88,3.877110148,3.816223228,0.000828992,4.915532949,0.328302872,6.123864255,0.20646229,13.53672,0.02,1.41,1.01,1.03,1.204220592,0.261312357,1692148,16060.88378,7432.153228,1726.139
"Botswana",2001,10.301,18.0486,3.86,3.336570847,3.102807195,0.001656956,4.913619857,0.325862129,4.841163792,0.220389218,7.74761,0.02,1.33,0.98,1.3,1.035649978,0.267969879,1783349,18008.64361,8333.476575,1867.56
"Botswana",2002,10.4143,25.3466,4.01,3.340005936,3.062209305,0.002052936,5.08028578,0.245206816,4.874453969,0.224321612,14.93237,0.02,1.4,1.12,1.24,1.051246048,0.269039732,1808976,19101.68379,8839.279508,1916.384
"Botswana",2003,10.2975,19.9705,3.93,3.343441026,3.021611416,0.002448916,4.986951702,0.164551502,4.907744147,0.228254006,9.67303,0.02,1.47,0.93,1.33,0.986842118,0.270109584,1832602,19985.30758,9248.175276,1906.828
"Botswana",2005,10.724,21.2165,4.43,3.350311206,2.940415637,0.003240875,5.500283547,0.003240875,4.974324502,0.236118794,10.49252,0.03,1.79,0.95,1.5,0.988034259,0.272249288,1875805,21461.37485,9931.223496,1929.014
"Botswana",2006,10.8026,19.0791,4.43,3.396469448,2.972395932,0.003774424,5.544504451,0.003774424,5.023495205,0.240865724,8.27647,0.03,1.67,1.01,1.57,1.015674519,0.278829931,1895944,23169.59967,10721.70233,1955.521
"Botswana",2007,10.8913,21.4478,4.44,3.44262769,3.004376227,0.004307973,5.568725354,0.004307973,5.072665908,0.245612655,10.55646,0.03,1.15,1.27,1.71,1.15331478,0.285410574,1915187,25181.26324,11652.59705,2032.502
"Botswana",2009,10.8787,19.0307,4.27,3.534944175,3.068336817,0.005375071,5.447167162,0.005375071,5.171007314,0.255106516,8.15203,0.05,0.98,1.15,1.88,1.138595301,0.29857186,1951715,24112.20548,11157.89195,2022.923
"Brazil",1990,717.1348,1738.7276,207.956,294.2196893,210.7511675,4.207880136,212.8813334,20.48685614,455.1985834,28.578,1021.59278,3.13,27.81,55.91,81.33,43.06561343,4.76572,149648341,1496010.034,598507.917,140206.208
"Brazil",1991,727.0514,1748.6363,214.988,295.4749477,212.2323132,4.356171287,218.6807382,21.89746729,456.8340227,29.6492,1021.58492,3.91,27.86,59.25,85.09,42.44971022,4.031028,152153539,1518630.714,607557.7604,142857.669
"Brazil",1992,732.9178,1756.8673,217.9696,296.7302061,213.7134589,4.504462437,223.050563,20.67732644,458.469462,30.7204,1023.94951,3.98,29.67,59.44,85.72,43.31380702,4.906756,154597985,1511540.001,604720.9826,144347.97
"Brazil",1993,742.7169,1769.031,224.8841,297.9854645,215.1946046,4.652753588,229.1261678,21.71420959,460.1049013,31.7916,1026.3141,4.72,30.01,62.04,89.15,44.16790381,3.758264,157011131,1582055.624,632932.1292,147960.211
"Brazil",1995,775.2059,1806.2492,251.6037,300.4959813,218.156896,4.949335889,253.3560774,24.55008789,463.3757799,33.934,1031.04327,5.7,31.36,68.09,103.12,47.0060974,3.77998,161890816,1740052.38,696141.8051,161094.758
"Brazil",1996,795.7417,1829.1455,273.9978,299.4753705,217.621532,4.647070772,272.7360988,27.57379077,460.5522537,34.8796,1033.40374,6.54,33.91,73.81,112.5,47.79764883,4.71845,164392423,1777463.506,711108.8539,169662.843
"Brazil",1998,821.707,1859.9,303.6795,297.4341489,216.5508041,4.042540538,300.0627917,29.96818854,454.9052013,36.7708,1038.19305,8.16,38.93,81.13,125.58,48.55075169,5.87204,169472347,1838104.331,735369.3958,182552.949
"Brazil",1999,830.7819,1871.2772,314.6126,296.4135381,216.0154401,3.740275421,310.9853931,29.99840342,452.0816751,37.7164,1040.49531,10.58,45.33,86.24,122.96,49.95230312,6.50309,172006362,1842802.473,737248.9787,186690.702
"Brazil",2000,841.2069,1884.0663,326.8958,295.3929274,215.4800761,3.438010304,323.9542446,29.3324583,449.2581489,38.662,1042.85949,11.16,50.18,93.88,124.16,49.41385455,6.32039,174504898,1922148.861,768993.045,187441.619
"Brazil",2001,887.4931,2075.402,332.995,321.3029955,229.1536465,4.041476228,331.3286032,29.97649223,487.0798388,39.1182,1187.90882,12.07,54.91,90.35,126.67,51.80060318,7.598,176968205,1947423.122,779104.5048,190711.783
"Brazil",2002,926.1752,2115.9791,331.49,347.2130637,242.8272168,4.644942152,331.3765618,30.31275015,524.9015287,39.5744,1189.80382,13.49,50.26,93.45,128.58,52.0373518,7.04921,179393768,1999146.179,799797.3199,195758.657
"Brazil",2003,957.5959,2149.4197,322.7236,373.1231318,256.5007872,5.248408077,325.7402604,29.09180808,562.7232186,40.0306,1191.82385,13.25,50.44,92.01,126.07,50.77410042,6.44616,181752951,2022071.369,808968.9882,198976.375
"Brazil",2005,1061.7577,2257.2712,346.5112,424.9432681,283.847928,6.455339926,349.4384577,32.99963593,638.3665984,40.943,1195.51346,14.22,58.54,94.52,135.59,52.10759766,8.68086,186142403,2205081.378,882185.7025,215332.125
"Brazil",2006,1060.8207,1843.9562,352.1808,419.6039536,282.1366369,6.899299388,354.1726818,35.27933311,629.9109298,41.46770705,783.13556,14.31,58.87,96.33,138.59,52.63793711,7.744744719,188134315,2292301.504,917079.8105,222817.6
"Brazil",2007,1071.3889,1856.044,369.3556,414.264639,280.4253458,7.34325885,369.663046,38.28816629,621.4552613,41.9924141,784.65515,15.45,58.12,104.56,144.21,54.65827656,8.114769437,189996976,2432027.71,972979.9975,235459.713
"Brazil",2008,1087.3341,1873.5046,391.9075,408.9253244,278.7140547,7.787218312,390.1293502,41.67805547,612.9995927,42.51712116,786.17053,18.89,69.15,105.71,149.54,56.968616,8.760734156,191765567,2557746.494,1023276.243,248593.964
"Brazil",2009,1059.2087,1400.1118,370.3887,403.5860098,277.0027637,8.231177774,369.3752643,42.25765665,604.5439241,43.04182821,340.90314,16.65,58.12,96.48,146.98,56.54895545,11.24630887,193490922,2549350.742,1019917.359,240464.259
"Brazil",2010,1104.6437,1392.6399,422.4304,398.2466953,275.2914726,8.675137236,418.3704485,46.61850583,596.0882555,43.56653526,287.99619,18.39,69.65,115.13,166.01,57.96929489,9.611153593,195210154,2741409.023,1096754.01,265887.244
"Brunei",1990,13.9456,16.0651,3.9075,9.059214174,0.976482896,0.002369952,12.33901025,0.002369952,1.511960323,0.092226494,2.11951,0.22,2.52,0.13,0.55,0.05070876,9.088301492,256929,19641.727,6893.677416,1726.888
"Brunei",1993,14.3754,16.4862,3.86,9.463583143,1.04793095,0.003884697,12.69217924,0.003884697,1.581047357,0.098287495,2.11077,0.33,2.94,0.18,0.68,0.060283504,8.831895736,279652,21288.3575,7471.59704,2021.235
"Brunei",1995,15.3236,17.4256,4.49,9.733162456,1.095562986,0.004894526,13.5992919,0.004894526,1.62710538,0.102328163,2.10202,0.42,3.46,0.21,0.77,0.06,9.099291899,295003,22941.39355,8051.764825,2247.005
"Brunei",1996,15.9056,17.9852,4.8346,9.955036782,1.108537493,0.007494518,14.13214422,0.132070518,1.536654069,0.104775982,2.07955,0.42,3.58,0.24,0.83,0.06,9.422144224,302511,23601.71987,8283.520245,2261.944
"Brunei",1999,16.086,18.1454,4.3026,10.62065976,1.147461016,0.015294492,14.5807012,0.117886492,1.265300136,0.112119442,2.05938,0.38,3.16,0.17,0.8,0.06,10.3907012,324501,23830.4192,8363.787087,2371.884
"Brunei",2000,16.5681,18.6245,4.5472,10.84253409,1.160435523,0.017894484,15.14355352,0.135142484,1.174848826,0.114567262,2.05637,0.43,3.42,0.15,0.8,0.06,10.71355352,331801,24509.44838,8602.106665,2384.506
"Brunei",2001,16.652,18.7352,4.4236,11.03240594,1.17218465,0.023811816,15.10611454,0.137395816,1.291351725,0.117124332,2.08319,0.44,3.3,0.12,0.83,0.06,10.79611454,339114,25181.99779,8838.152034,2207.747
"Brunei",2002,16.9269,19.0152,4.4909,11.2222778,1.183933777,0.029729148,15.24867555,0.150641148,1.407854624,0.119681402,2.08836,0.47,3.31,0.13,0.87,0.06,10.87867555,346407,26157.06923,9180.373875,2157.386
"Brunei",2003,18.0107,20.0948,5.3672,11.41214965,1.195682904,0.03564648,16.21123656,0.15289448,1.524357523,0.122238473,2.08412,0.48,4.14,0.14,0.91,0.06,10.96123656,353649,26916.65876,9446.967804,2504.935
"Brunei",2006,20.3578,22.4403,7.3309,11.74732052,1.225726014,0.053849645,18.27903045,0.174761645,1.764103191,0.12991289,2.0825,0.56,4.21,1.9,1.02,0.07,11.07903045,374697,28351.53348,9950.56728,3151.521
"Brunei",2007,19.9342,22.0122,6.9389,11.70274766,1.232270871,0.060218145,17.86170231,0.159146145,1.770843061,0.132473167,2.07802,0.54,3.77,1.84,1.11,0.11,11.03170231,381440,28395.35969,9965.949012,3227.236
"Brunei",2008,20.2945,22.3684,7.3309,11.65817481,1.238815728,0.066586645,18.20437417,0.187498645,1.777582931,0.135033445,2.07389,0.56,3.94,1.92,1.12,0.24,10.98437417,388017,27844.80768,9772.721198,3541.649
"Bulgaria",1992,79.5624,68.4588,55.2226,14.06690541,10.24658874,0.02632163,57.00890961,2.578487441,13.35358584,6.621392889,-11.10356,1.77,37.16,8.12,3.77,5.737788898,2.221120714,8540164,71985.34294,21194.62217,20455.312
"Bulgaria",1993,78.6234,67.4857,56.1503,13.39376222,9.044804501,0.034564043,57.91459049,2.468375111,11.60983944,6.620597719,-11.13774,2.02,37.54,7.67,4.27,6.254703815,2.179886679,8472313,70919.80525,20880.89624,22047.01
"Bulgaria",1994,74.1591,62.9872,53.5526,12.72061904,7.843020262,0.042806456,55.32027138,2.372918781,9.866093047,6.619802549,-11.17192,1.81,34.49,8.99,3.9,5.801618732,2.138652645,8443591,72209.13508,21260.51322,21264.849
"Bulgaria",1995,73.043,61.8369,54.3032,12.04747585,6.641236022,0.051048869,55.91595226,2.405702451,8.122346653,6.619007379,-11.2061,1.83,35.05,10.16,4.15,4.458533649,2.097418611,8406067,74274.45315,21868.60418,23031.296
"Bulgaria",1996,73.2696,62.0227,54.9762,11.81227453,6.404822948,0.07623259,56.46540061,2.335895953,7.981895526,6.476361983,-11.24686,1.41,35.33,10.07,4.1,4.920227171,2.045173437,8362826,67567.42943,19893.85727,22972.349
"Bulgaria",1997,69.6413,58.3584,51.7944,11.57707321,6.168409874,0.101416312,53.48484896,1.991289454,7.841444399,6.333716587,-11.28288,0.47,29.35,14.44,4.24,3.461920693,1.992928264,8312068,66455.58685,19566.4978,20809.479
